dataset,categorical_feature,numeric_feature,correlation_ratio_eta_squared,pairwise_nonmissing_n,review_flag_eta2_ge_0p50,automatic_deletion
group_snapshot,veh3_class,veh1_history_observed_fraction,0.3001669602993328,3691,False,False
group_snapshot,veh3_present,veh1_history_observed_fraction,0.2947124989127967,3691,False,False
group_snapshot,traffic_period,veh2_speed_mps,0.2870488735430938,3299,False,False
group_snapshot,veh1_ttc_infinite,veh3_speed_mps,0.28512557200312366,3091,False,False
group_snapshot,traffic_period,veh2_closing_speed_mps,0.2848949080120319,3332,False,False
group_snapshot,veh1_present,veh2_history_observed_fraction,0.284154781007702,3691,False,False
group_snapshot,veh3_class,veh1_speed_mps,0.2821066430267161,3504,False,False
group_snapshot,veh1_ttc_infinite,veh3_closing_speed_mps,0.2781716680204394,3114,False,False
group_snapshot,veh3_class,veh1_closing_speed_mps,0.266539116332108,3534,False,False
group_snapshot,location_id,stopped_vehicle_count,0.2633789441152909,3691,False,False
group_snapshot,veh1_ttc_infinite,veh3_history_front_y_change_m,0.2620886088299315,3114,False,False
group_snapshot,veh3_present,active_vehicle_count,0.2558716360193749,3691,False,False
group_snapshot,location_id,veh3_lateral_x_m,0.24206105125342342,3114,False,False
group_snapshot,veh3_class,veh1_history_mean_front_y_m,0.23808921451076873,3534,False,False
group_snapshot,location_id,approaching_vehicle_count,0.2358481844169371,3691,False,False
group_snapshot,veh1_ttc_infinite,veh1_history_mean_front_y_m,0.23323620192064523,3534,False,False
group_snapshot,veh2_ttc_infinite,veh1_history_front_y_change_m,0.23034603352974306,3534,False,False
group_snapshot,veh1_class,veh3_history_observed_fraction,0.22617129476406794,3691,False,False
group_snapshot,veh2_class,active_vehicle_count,0.22588758504208512,3691,False,False
group_snapshot,veh1_ttc_infinite,veh3_history_mean_front_y_m,0.2252657505027552,3114,False,False
group_snapshot,veh2_ttc_infinite,veh3_history_mean_front_y_m,0.21720125690535846,3114,False,False
group_snapshot,veh3_ttc_infinite,stopped_vehicle_count,0.2169848299119964,3691,False,False
group_snapshot,veh3_class,veh1_history_front_y_change_m,0.2132451704456964,3534,False,False
group_snapshot,veh2_ttc_infinite,veh2_history_mean_front_y_m,0.2095216590107551,3332,False,False
group_snapshot,veh1_ttc_infinite,veh2_history_mean_front_y_m,0.2091611843284666,3332,False,False
group_snapshot,veh2_ttc_infinite,approaching_vehicle_count,0.20248502300590032,3691,False,False
group_snapshot,veh1_present,veh3_history_observed_fraction,0.19131807553993688,3691,False,False
group_snapshot,veh3_class,veh2_history_mean_front_y_m,0.19029400533946028,3332,False,False
group_snapshot,veh3_class,veh1_front_y_m,0.1873412182924673,3534,False,False
group_snapshot,veh3_class,veh3_ttc_capped_sec,0.18059656427130544,3691,False,False
group_snapshot,veh2_ttc_infinite,veh1_speed_mps,0.1800765869992726,3504,False,False
group_snapshot,veh3_class,veh3_front_y_m,0.17931849544047387,3114,False,False
group_snapshot,veh3_ttc_infinite,veh1_ttc_capped_sec,0.178191633705198,3691,False,False
group_snapshot,veh3_class,stopped_vehicle_count,0.17759355486711265,3691,False,False
group_snapshot,veh2_ttc_infinite,veh1_closing_speed_mps,0.17693462616347813,3534,False,False
group_snapshot,veh1_ttc_infinite,veh3_ttc_capped_sec,0.17254290299879205,3691,False,False
group_snapshot,traffic_period,active_vehicle_count,0.17174645456003954,3691,False,False
group_snapshot,veh3_present,veh1_speed_mps,0.1709049396964382,3504,False,False
group_snapshot,veh3_class,veh2_speed_mps,0.16762698868412576,3299,False,False
group_snapshot,veh3_class,veh2_closing_speed_mps,0.16394096335091504,3332,False,False
group_snapshot,veh3_class,veh2_front_y_m,0.16308727810623133,3332,False,False
group_snapshot,veh2_present,active_vehicle_count,0.16120616459860937,3691,False,False
group_snapshot,veh1_class,active_vehicle_count,0.15968386495752337,3691,False,False
group_snapshot,location_id,veh2_lateral_x_m,0.15921713345500027,3332,False,False
group_snapshot,veh3_class,veh3_history_mean_front_y_m,0.15837419842027983,3114,False,False
group_snapshot,veh3_present,veh1_closing_speed_mps,0.15549310483364293,3534,False,False
group_snapshot,veh3_class,veh3_lateral_x_m,0.15235090924128036,3114,False,False
group_snapshot,veh2_class,veh1_speed_mps,0.15222606432574065,3504,False,False
group_snapshot,veh2_class,veh1_history_mean_front_y_m,0.15058281587892272,3534,False,False
group_snapshot,veh2_class,veh1_lateral_x_m,0.1505656948650059,3534,False,False
group_snapshot,veh1_ttc_infinite,active_vehicle_count,0.1490419169298304,3691,False,False
group_snapshot,veh2_class,veh1_closing_speed_mps,0.14654518205074354,3534,False,False
group_snapshot,veh3_ttc_infinite,veh2_history_front_y_change_m,0.14475416416037495,3332,False,False
group_snapshot,veh3_present,veh3_ttc_capped_sec,0.1426640456548617,3691,False,False
group_snapshot,veh3_class,approaching_vehicle_count,0.14229171951455793,3691,False,False
group_snapshot,veh1_ttc_infinite,veh3_front_y_m,0.1406990099174298,3114,False,False
group_snapshot,veh2_class,approaching_vehicle_count,0.13021349124434672,3691,False,False
group_snapshot,veh2_class,veh1_front_y_m,0.129085739936666,3534,False,False
group_snapshot,veh2_class,veh2_ttc_capped_sec,0.12712570693633007,3691,False,False
group_snapshot,veh1_ttc_infinite,veh1_front_y_m,0.1255704404382444,3534,False,False
group_snapshot,veh2_class,veh3_ttc_capped_sec,0.12480613137906324,3691,False,False
group_snapshot,veh2_ttc_infinite,veh3_front_y_m,0.1247670203280141,3114,False,False
group_snapshot,veh1_ttc_infinite,veh2_front_y_m,0.12108334023810681,3332,False,False
group_snapshot,veh3_class,veh2_history_front_y_change_m,0.12083188121213177,3332,False,False
group_snapshot,veh3_present,approaching_vehicle_count,0.11986792170938779,3691,False,False
group_snapshot,veh2_ttc_infinite,veh1_history_mean_front_y_m,0.11967023340576786,3534,False,False
group_snapshot,veh2_class,stopped_vehicle_count,0.11558200413961847,3691,False,False
group_snapshot,veh3_class,veh2_lateral_x_m,0.11431397231420232,3332,False,False
group_snapshot,veh3_class,veh1_lateral_x_m,0.11324324985761143,3534,False,False
group_snapshot,veh3_present,veh1_history_mean_front_y_m,0.11253209684996911,3534,False,False
group_snapshot,veh3_ttc_infinite,veh2_speed_mps,0.11225106081263511,3299,False,False
group_snapshot,veh3_ttc_infinite,veh3_history_mean_front_y_m,0.11162148352044232,3114,False,False
group_snapshot,veh3_ttc_infinite,veh2_closing_speed_mps,0.10898528569291248,3332,False,False
group_snapshot,veh3_present,stopped_vehicle_count,0.10449758510032474,3691,False,False
group_snapshot,location_id,veh3_history_observed_fraction,0.10230537433527336,3691,False,False
group_snapshot,veh2_ttc_infinite,veh2_front_y_m,0.101749660687471,3332,False,False
group_snapshot,location_id,group_adult_ratio,0.1011846801524076,3691,False,False
group_snapshot,location_id,veh2_history_observed_fraction,0.10065556635192029,3691,False,False
group_snapshot,traffic_period,stopped_vehicle_count,0.09884641825587269,3691,False,False
group_snapshot,veh1_class,approaching_vehicle_count,0.09806166456884308,3691,False,False
group_snapshot,veh2_class,veh1_history_front_y_change_m,0.09758449541206615,3534,False,False
group_snapshot,location_id,member_window_low_speed_fraction_mean,0.0951456981365215,3691,False,False
group_snapshot,veh3_present,veh1_front_y_m,0.09333927681317107,3534,False,False
group_snapshot,veh3_present,veh2_speed_mps,0.09283725222240119,3299,False,False
group_snapshot,veh1_class,stopped_vehicle_count,0.09225626857569033,3691,False,False
group_snapshot,location_id,veh3_ttc_capped_sec,0.090270006461825,3691,False,False
group_snapshot,veh1_class,veh3_ttc_capped_sec,0.08904655586761406,3691,False,False
group_snapshot,location_id,member_window_low_speed_fraction_max,0.08893010977344654,3691,False,False
group_snapshot,veh2_present,veh2_ttc_capped_sec,0.08858668717669077,3691,False,False
group_snapshot,veh3_present,veh2_closing_speed_mps,0.08809600496312646,3332,False,False
group_snapshot,veh2_class,veh2_lateral_x_m,0.08674764585970952,3332,False,False
group_snapshot,traffic_period,veh3_speed_mps,0.08631043489176422,3091,False,False
group_snapshot,veh2_class,veh3_front_y_m,0.08615317508344376,3114,False,False
group_snapshot,veh3_present,veh2_history_mean_front_y_m,0.08590287397330403,3332,False,False
group_snapshot,location_id,member_window_low_speed_fraction_min,0.08498605600928914,3691,False,False
group_snapshot,location_id,member_history_mean_speed_mps_mean,0.08425185889602717,3691,False,False
group_snapshot,veh2_class,veh2_front_y_m,0.08402612205877263,3332,False,False
group_snapshot,veh3_present,veh1_history_front_y_change_m,0.08395184559860017,3534,False,False
group_snapshot,veh2_present,veh3_ttc_capped_sec,0.08295580584196778,3691,False,False
group_snapshot,veh2_class,veh2_history_mean_front_y_m,0.08287237059078878,3332,False,False
group_snapshot,veh3_class,veh1_ttc_capped_sec,0.08244511831074716,3691,False,False
group_snapshot,veh2_present,approaching_vehicle_count,0.08203213585662568,3691,False,False
group_snapshot,traffic_period,veh1_ttc_capped_sec,0.08022984178379432,3691,False,False
group_snapshot,traffic_period,veh3_closing_speed_mps,0.08011576679626038,3114,False,False
group_snapshot,location_id,dbscan_centroid_x_m,0.08000713992306205,3691,False,False
group_snapshot,veh3_present,veh2_front_y_m,0.07983466857348358,3332,False,False
group_snapshot,location_id,group_male_ratio,0.0796398544361963,3691,False,False
group_snapshot,location_id,veh3_speed_mps,0.07953653064526717,3091,False,False
group_snapshot,veh3_ttc_infinite,veh3_history_observed_fraction,0.07856049478783382,3691,False,False
group_snapshot,veh2_class,veh3_history_mean_front_y_m,0.07848992025683013,3114,False,False
group_snapshot,location_id,veh1_lateral_x_m,0.07800369404328449,3534,False,False
group_snapshot,veh2_present,veh1_speed_mps,0.07771774876445044,3504,False,False
group_snapshot,location_id,member_history_mean_speed_mps_min,0.07765734933454199,3691,False,False
group_snapshot,traffic_period,veh3_history_front_y_change_m,0.07733914343669045,3114,False,False
group_snapshot,veh3_class,veh2_ttc_capped_sec,0.07419251739706778,3691,False,False
group_snapshot,location_id,member_history_mean_speed_mps_max,0.07416710506194357,3691,False,False
group_snapshot,location_id,veh1_history_observed_fraction,0.07387565776020956,3691,False,False
group_snapshot,veh1_present,active_vehicle_count,0.07201479768056726,3691,False,False
group_snapshot,veh2_present,veh1_closing_speed_mps,0.0712137763341198,3534,False,False
group_snapshot,location_id,veh2_speed_mps,0.07074459798462615,3299,False,False
group_snapshot,location_id,veh3_history_mean_front_y_m,0.07001590482201206,3114,False,False
group_snapshot,veh1_class,veh1_lateral_x_m,0.06895430239055332,3534,False,False
group_snapshot,location_id,member_distance_to_crossing_line_m_max,0.06887183325979701,3691,False,False
group_snapshot,location_id,group_unknown_gender_ratio,0.068172282314823,3691,False,False
group_snapshot,veh2_ttc_infinite,veh1_front_y_m,0.06773607183051532,3534,False,False
group_snapshot,location_id,veh3_closing_speed_mps,0.0673823216049748,3114,False,False
group_snapshot,location_id,dbscan_centroid_y_m,0.06704612716904243,3691,False,False
group_snapshot,location_id,veh2_ttc_capped_sec,0.06451636023695018,3691,False,False
group_snapshot,veh1_class,veh1_front_y_m,0.06328456577561407,3534,False,False
group_snapshot,location_id,veh3_front_y_m,0.06257884767804574,3114,False,False
group_snapshot,veh2_present,stopped_vehicle_count,0.061981233525726966,3691,False,False
group_snapshot,location_id,member_distance_to_crossing_line_m_mean,0.06192773455124355,3691,False,False
group_snapshot,traffic_period,veh3_history_observed_fraction,0.06165653746216531,3691,False,False
group_snapshot,veh3_present,veh1_lateral_x_m,0.06102989754118033,3534,False,False
group_snapshot,veh3_ttc_infinite,member_window_low_speed_fraction_max,0.06062041767018619,3691,False,False
group_snapshot,veh1_class,veh2_ttc_capped_sec,0.05674835524582676,3691,False,False
group_snapshot,veh1_class,veh1_history_mean_front_y_m,0.056343277294132015,3534,False,False
group_snapshot,veh2_class,member_waiting_low_speed_time_sec_max,0.0560509904910382,3691,False,False
group_snapshot,veh1_class,veh1_ttc_capped_sec,0.05598776255595226,3691,False,False
group_snapshot,location_id,member_waiting_band_dwell_sec_max,0.0553402875751209,3691,False,False
group_snapshot,veh3_ttc_infinite,member_window_low_speed_fraction_mean,0.055275554397765166,3691,False,False
group_snapshot,traffic_period,veh2_lateral_x_m,0.05443654393874077,3332,False,False
group_snapshot,veh2_present,veh1_lateral_x_m,0.05361079460763818,3534,False,False
group_snapshot,veh2_class,veh3_lateral_x_m,0.05351072104930053,3114,False,False
group_snapshot,veh2_class,member_waiting_low_speed_time_sec_mean,0.05310508740018133,3691,False,False
group_snapshot,veh2_class,member_waiting_band_dwell_sec_max,0.05257979114194456,3691,False,False
group_snapshot,veh3_class,member_waiting_low_speed_time_sec_max,0.05254012194968299,3691,False,False
group_snapshot,location_id,group_young_ratio,0.052486165844001814,3691,False,False
group_snapshot,location_id,raw_waiting_band_eligible_member_count,0.05205559638900588,3691,False,False
group_snapshot,location_id,cohort_eligible_member_count,0.05205559638900588,3691,False,False
group_snapshot,location_id,member_distance_to_crossing_line_m_min,0.0520048915574271,3691,False,False
group_snapshot,veh3_class,member_waiting_low_speed_time_sec_mean,0.051701263230924846,3691,False,False
group_snapshot,veh2_class,veh2_history_front_y_change_m,0.051277538669726334,3332,False,False
group_snapshot,traffic_period,veh1_lateral_x_m,0.051196746024696226,3534,False,False
group_snapshot,location_id,dbscan_mean_speed_mps,0.05113957236437146,3691,False,False
group_snapshot,veh2_class,member_waiting_band_dwell_sec_mean,0.05091719149524084,3691,False,False
group_snapshot,veh3_ttc_infinite,veh2_history_observed_fraction,0.05057178655904735,3691,False,False
group_snapshot,location_id,member_waiting_band_dwell_sec_mean,0.05030134451549836,3691,False,False
group_snapshot,veh3_class,member_waiting_band_dwell_sec_mean,0.05009021025644442,3691,False,False
group_snapshot,veh3_class,member_waiting_band_dwell_sec_max,0.049982136749819356,3691,False,False
group_snapshot,veh1_ttc_infinite,approaching_vehicle_count,0.04994174276363764,3691,False,False
group_snapshot,veh3_class,group_old_ratio,0.049921168044917134,3691,False,False
group_snapshot,veh1_class,veh2_front_y_m,0.049574536840726754,3332,False,False
group_snapshot,location_id,member_current_speed_mps_mean,0.04931767393197728,3691,False,False
group_snapshot,veh1_class,member_waiting_low_speed_time_sec_max,0.04907449157660571,3691,False,False
group_snapshot,veh1_class,member_waiting_band_dwell_sec_max,0.04896802096988056,3691,False,False
group_snapshot,location_id,veh2_history_mean_front_y_m,0.04885466895337994,3332,False,False
group_snapshot,location_id,member_current_speed_mps_max,0.04855547959395438,3691,False,False
group_snapshot,location_id,member_waiting_low_speed_time_sec_max,0.048428542136971904,3691,False,False
group_snapshot,veh1_class,veh2_history_mean_front_y_m,0.04712260915480333,3332,False,False
group_snapshot,veh2_ttc_infinite,active_vehicle_count,0.04690608649999718,3691,False,False
group_snapshot,location_id,veh3_history_front_y_change_m,0.04654501555169548,3114,False,False
group_snapshot,veh2_ttc_infinite,member_window_low_speed_fraction_max,0.04623131999479318,3691,False,False
group_snapshot,veh3_ttc_infinite,veh1_history_front_y_change_m,0.04615522210120159,3534,False,False
group_snapshot,veh3_class,member_waiting_low_speed_time_sec_min,0.045979426938767456,3691,False,False
group_snapshot,location_id,veh2_closing_speed_mps,0.04581835276222038,3332,False,False
group_snapshot,location_id,veh2_front_y_m,0.04472096076955704,3332,False,False
group_snapshot,veh2_ttc_infinite,member_window_low_speed_fraction_mean,0.04455311964849683,3691,False,False
group_snapshot,veh2_class,member_window_low_speed_fraction_max,0.04433379812604011,3691,False,False
group_snapshot,location_id,eligible_member_fraction_of_group,0.04422152963787364,3691,False,False
group_snapshot,traffic_period,approaching_vehicle_count,0.04409517201494097,3691,False,False
group_snapshot,location_id,member_waiting_low_speed_time_sec_mean,0.04392516284559813,3691,False,False
group_snapshot,veh3_class,member_waiting_band_dwell_sec_min,0.043609850690770405,3691,False,False
group_snapshot,location_id,veh1_speed_mps,0.04351581404153879,3504,False,False
group_snapshot,veh2_class,member_window_low_speed_fraction_mean,0.04296293058732204,3691,False,False
group_snapshot,veh3_ttc_infinite,veh2_history_mean_front_y_m,0.042818277488237355,3332,False,False
group_snapshot,veh1_class,member_waiting_band_dwell_sec_mean,0.04278605536583641,3691,False,False
group_snapshot,traffic_period,veh3_lateral_x_m,0.042725712607564546,3114,False,False
group_snapshot,veh1_class,member_waiting_low_speed_time_sec_mean,0.042554906244207207,3691,False,False
group_snapshot,veh2_class,member_waiting_low_speed_time_sec_min,0.04212555085140428,3691,False,False
group_snapshot,location_id,veh2_history_front_y_change_m,0.04145959553553264,3332,False,False
group_snapshot,veh1_class,veh3_history_mean_front_y_m,0.041282003983632694,3114,False,False
group_snapshot,veh1_class,veh3_front_y_m,0.040725578428233086,3114,False,False
group_snapshot,location_id,member_current_speed_mps_min,0.04066722730012647,3691,False,False
group_snapshot,veh2_class,member_waiting_band_dwell_sec_min,0.0404508344358949,3691,False,False
group_snapshot,veh2_class,veh2_closing_speed_mps,0.040215025332248015,3332,False,False
group_snapshot,veh1_class,member_window_low_speed_fraction_max,0.04002873258483864,3691,False,False
group_snapshot,traffic_period,veh2_ttc_capped_sec,0.03978834847831791,3691,False,False
group_snapshot,location_id,member_waiting_band_dwell_sec_min,0.03965266156613314,3691,False,False
group_snapshot,veh1_present,approaching_vehicle_count,0.03945339119488689,3691,False,False
group_snapshot,veh2_class,veh2_speed_mps,0.03874276483822056,3299,False,False
group_snapshot,location_id,veh1_front_y_m,0.03863413923642665,3534,False,False
group_snapshot,veh1_class,member_window_low_speed_fraction_mean,0.038588965212489106,3691,False,False
group_snapshot,veh2_class,group_unknown_gender_ratio,0.03857941176081341,3691,False,False
group_snapshot,veh3_ttc_infinite,member_window_low_speed_fraction_min,0.037398178261423116,3691,False,False
group_snapshot,veh3_class,group_adult_ratio,0.036991850604009696,3691,False,False
group_snapshot,location_id,veh1_history_mean_front_y_m,0.036986705865651906,3534,False,False
group_snapshot,veh3_present,veh2_history_front_y_change_m,0.036714696483567226,3332,False,False
group_snapshot,veh3_present,group_old_ratio,0.03671407383108958,3691,False,False
group_snapshot,veh1_present,veh2_ttc_capped_sec,0.03652684084620014,3691,False,False
group_snapshot,veh1_present,veh1_ttc_capped_sec,0.03622419454330245,3691,False,False
group_snapshot,location_id,member_waiting_low_speed_time_sec_min,0.03558828295694248,3691,False,False
group_snapshot,veh2_class,member_window_low_speed_fraction_min,0.0353186915633074,3691,False,False
group_snapshot,veh2_ttc_infinite,veh2_history_observed_fraction,0.03444869295130861,3691,False,False
group_snapshot,veh2_class,veh3_speed_mps,0.034289700685795635,3091,False,False
group_snapshot,veh1_present,veh3_ttc_capped_sec,0.034205066402518434,3691,False,False
group_snapshot,veh3_ttc_infinite,cohort_eligible_member_count,0.03404564674249484,3691,False,False
group_snapshot,veh3_ttc_infinite,raw_waiting_band_eligible_member_count,0.03404564674249484,3691,False,False
group_snapshot,location_id,member_history_observed_fraction_mean,0.03373273187731406,3691,False,False
group_snapshot,veh2_ttc_infinite,member_window_low_speed_fraction_min,0.03316190886300433,3691,False,False
group_snapshot,veh2_class,veh3_closing_speed_mps,0.03290403045071733,3114,False,False
group_snapshot,veh2_ttc_infinite,veh2_lateral_x_m,0.03286043350293369,3332,False,False
group_snapshot,location_id,member_history_observed_fraction_max,0.03280894171894596,3691,False,False
group_snapshot,veh3_class,veh3_speed_mps,0.032784296143671614,3091,False,False
group_snapshot,veh2_ttc_infinite,group_adult_ratio,0.032668088692515154,3691,False,False
group_snapshot,veh1_class,veh2_lateral_x_m,0.03248003846136252,3332,False,False
group_snapshot,veh2_class,veh1_ttc_capped_sec,0.03205009945625632,3691,False,False
group_snapshot,veh1_class,member_window_low_speed_fraction_min,0.03193185593918026,3691,False,False
group_snapshot,veh2_present,veh1_history_mean_front_y_m,0.031486649814024235,3534,False,False
group_snapshot,veh1_class,member_waiting_low_speed_time_sec_min,0.03142201164994455,3691,False,False
group_snapshot,veh3_class,member_window_low_speed_fraction_mean,0.031377391035849946,3691,False,False
group_snapshot,veh1_class,member_waiting_band_dwell_sec_min,0.03122193252439924,3691,False,False
group_snapshot,traffic_period,group_adult_ratio,0.030694413933505575,3691,False,False
group_snapshot,veh2_class,veh3_history_front_y_change_m,0.030680976489174054,3114,False,False
group_snapshot,veh2_class,group_old_ratio,0.03059448511031213,3691,False,False
group_snapshot,location_id,member_history_max_unobserved_gap_sec_min,0.030302053251753395,3691,False,False
group_snapshot,veh3_class,veh3_closing_speed_mps,0.030035969877433465,3114,False,False
group_snapshot,veh2_class,member_history_mean_speed_mps_min,0.029918378485519762,3691,False,False
group_snapshot,traffic_period,raw_group_size,0.02968162602370752,3691,False,False
group_snapshot,veh3_class,member_window_low_speed_fraction_max,0.029669133436580505,3691,False,False
group_snapshot,veh2_class,member_history_mean_speed_mps_mean,0.029602258002599385,3691,False,False
group_snapshot,location_id,member_history_max_unobserved_gap_sec_mean,0.029149418598127943,3691,False,False
group_snapshot,veh2_ttc_infinite,dbscan_centroid_x_m,0.028490922569696354,3691,False,False
group_snapshot,veh1_ttc_infinite,veh1_lateral_x_m,0.028265054333363956,3534,False,False
group_snapshot,veh3_class,member_window_low_speed_fraction_min,0.027895481268750785,3691,False,False
group_snapshot,location_id,group_old_ratio,0.027877180050011958,3691,False,False
group_snapshot,veh1_ttc_infinite,veh3_history_observed_fraction,0.027849007310395205,3691,False,False
group_snapshot,veh1_class,veh1_closing_speed_mps,0.02756743290533901,3534,False,False
group_snapshot,veh2_ttc_infinite,veh3_lateral_x_m,0.02732156861513201,3114,False,False
group_snapshot,traffic_period,veh2_history_observed_fraction,0.027149399730186603,3691,False,False
group_snapshot,veh1_class,group_old_ratio,0.027133358231955583,3691,False,False
group_snapshot,veh1_class,veh1_history_front_y_change_m,0.02711612647482604,3534,False,False
group_snapshot,veh3_ttc_infinite,veh3_front_y_m,0.02675886050549246,3114,False,False
group_snapshot,veh3_class,group_unknown_gender_ratio,0.02672680686325252,3691,False,False
group_snapshot,veh1_class,group_unknown_gender_ratio,0.026565189736652676,3691,False,False
group_snapshot,location_id,group_unknown_age_ratio,0.02623936872751969,3691,False,False
group_snapshot,location_id,member_history_interpolated_fraction_mean,0.02622106248713633,3691,False,False
group_snapshot,veh1_ttc_infinite,dbscan_centroid_x_m,0.026044896331161405,3691,False,False
group_snapshot,veh1_present,stopped_vehicle_count,0.025969830590711358,3691,False,False
group_snapshot,veh2_present,veh1_front_y_m,0.02575262460950124,3534,False,False
group_snapshot,location_id,group_female_ratio,0.025657886877700976,3691,False,False
group_snapshot,veh2_class,dbscan_mean_speed_mps,0.02559617196178562,3691,False,False
group_snapshot,veh3_ttc_infinite,veh1_history_observed_fraction,0.025355606959991294,3691,False,False
group_snapshot,veh1_class,veh3_history_front_y_change_m,0.025309182731528677,3114,False,False
group_snapshot,veh3_ttc_infinite,veh1_lateral_x_m,0.025013071224567095,3534,False,False
group_snapshot,veh3_present,veh2_lateral_x_m,0.02499362836502545,3332,False,False
group_snapshot,location_id,veh1_ttc_capped_sec,0.024932269759650884,3691,False,False
group_snapshot,veh2_present,veh1_history_front_y_change_m,0.02472677506809193,3534,False,False
group_snapshot,veh2_class,dbscan_centroid_x_m,0.024575559495192526,3691,False,False
group_snapshot,veh3_class,veh3_history_front_y_change_m,0.024502825168621026,3114,False,False
group_snapshot,veh3_class,member_history_mean_speed_mps_mean,0.024499839002812822,3691,False,False
group_snapshot,traffic_period,dbscan_centroid_x_m,0.024274210888982708,3691,False,False
