dataset,feature_1,feature_2,spearman_rho,absolute_rho,pairwise_nonmissing_n,screening_zone,automatic_deletion,review_note
group_snapshot,member_history_mean_speed_mps_min,member_window_low_speed_fraction_mean,-0.8844823403742681,0.8844823403742681,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_observed_fraction_max,member_history_interpolated_fraction_min,-0.8842603710809194,0.8842603710809194,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_interpolated_fraction_mean,member_history_max_unobserved_gap_sec_mean,0.8805362515995212,0.8805362515995212,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_interpolated_fraction_min,member_history_max_unobserved_gap_sec_min,0.87910029541388,0.87910029541388,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_observed_fraction_min,member_history_interpolated_fraction_mean,-0.8787592047641404,0.8787592047641404,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_y_displacement_m_mean,member_history_y_displacement_m_max,0.87709904033206,0.87709904033206,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_mean_vy_mps_mean,member_history_mean_vy_mps_max,0.8768902131234267,0.8768902131234267,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh1_speed_mps,veh1_closing_speed_mps,0.8761264748826716,0.8761264748826716,3504,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_interpolated_fraction_max,member_history_max_unobserved_gap_sec_max,0.8707197852053824,0.8707197852053824,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_mean_vy_mps_max,member_history_y_displacement_m_mean,0.8706977362647216,0.8706977362647216,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh3_closing_speed_mps,veh3_history_front_y_change_m,-0.8698326642975995,0.8698326642975995,3114,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_mean_vy_mps_mean,member_history_y_displacement_m_max,0.8695094969021231,0.8695094969021231,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh2_closing_speed_mps,veh2_history_front_y_change_m,-0.8692499253629596,0.8692499253629596,3332,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_waiting_band_dwell_sec_min,member_waiting_low_speed_time_sec_min,0.8689271570172791,0.8689271570172791,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_interpolated_fraction_max,member_history_max_unobserved_gap_sec_mean,0.868245105467097,0.868245105467097,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,dbscan_mean_speed_mps,member_current_speed_mps_mean,0.8652469564873518,0.8652469564873518,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_window_low_speed_fraction_max,member_waiting_low_speed_time_sec_mean,0.8634802768428653,0.8634802768428653,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_interpolated_fraction_mean,member_history_max_unobserved_gap_sec_max,0.8629099659733872,0.8629099659733872,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_window_low_speed_fraction_max,member_waiting_low_speed_time_sec_max,0.8612236458557958,0.8612236458557958,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh3_speed_mps,veh3_history_front_y_change_m,-0.8578809311605734,0.8578809311605734,3091,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh1_closing_speed_mps,veh1_history_front_y_change_m,-0.8569354728224104,0.8569354728224104,3534,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_current_vy_mps_mean,member_current_vy_mps_min,0.8567401364082547,0.8567401364082547,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_current_vy_mps_mean,member_current_vy_mps_max,0.8512396564953073,0.8512396564953073,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_mean_speed_mps_max,member_window_low_speed_fraction_min,-0.8506531011934456,0.8506531011934456,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_window_low_speed_fraction_min,member_waiting_low_speed_time_sec_min,0.8494055851516095,0.8494055851516095,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_window_low_speed_fraction_mean,member_waiting_low_speed_time_sec_mean,0.8490582957319183,0.8490582957319183,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_mean_speed_mps_mean,member_window_low_speed_fraction_min,-0.8458357475608769,0.8458357475608769,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_current_speed_mps_mean,member_current_speed_mps_min,0.8408510985250621,0.8408510985250621,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh3_closing_speed_mps,veh3_ttc_capped_sec,-0.8370264357710985,0.8370264357710985,3114,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_mean_speed_mps_mean,member_window_low_speed_fraction_max,-0.8357454737161549,0.8357454737161549,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_waiting_low_speed_time_sec_mean,member_waiting_low_speed_time_sec_min,0.8346180257715352,0.8346180257715352,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh2_speed_mps,veh2_history_front_y_change_m,-0.8330713854554557,0.8330713854554557,3299,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_waiting_band_dwell_sec_mean,member_waiting_band_dwell_sec_min,0.8299670075656054,0.8299670075656054,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh3_speed_mps,veh3_ttc_capped_sec,-0.8256730069339075,0.8256730069339075,3091,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh1_closing_speed_mps,veh1_ttc_capped_sec,-0.8252732945015744,0.8252732945015744,3534,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_window_low_speed_fraction_mean,member_waiting_low_speed_time_sec_max,0.8232606558147789,0.8232606558147789,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh2_closing_speed_mps,veh2_ttc_capped_sec,-0.8223950592655312,0.8223950592655312,3332,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,dbscan_mean_speed_mps,member_current_speed_mps_max,0.817706813482879,0.817706813482879,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh3_ttc_capped_sec,veh3_history_front_y_change_m,0.8175019882420045,0.8175019882420045,3114,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_mean_speed_mps_min,member_waiting_low_speed_time_sec_mean,-0.8171918206949018,0.8171918206949018,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh1_speed_mps,veh1_history_front_y_change_m,-0.8160994613603992,0.8160994613603992,3504,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_history_mean_speed_mps_min,member_waiting_low_speed_time_sec_max,-0.8142667137064209,0.8142667137064209,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,dbscan_mean_vy_mps,member_current_vy_mps_mean,0.8078938762298856,0.8078938762298856,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,stopped_vehicle_count,veh2_speed_mps,-0.8057187364434514,0.8057187364434514,3299,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh2_ttc_capped_sec,veh2_history_front_y_change_m,0.8050888714605855,0.8050888714605855,3332,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh1_ttc_capped_sec,veh1_history_front_y_change_m,0.8049982320733362,0.8049982320733362,3534,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_window_low_speed_fraction_mean,member_waiting_low_speed_time_sec_min,0.8012918106520063,0.8012918106520063,3691,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh2_speed_mps,veh2_ttc_capped_sec,-0.8007412189152908,0.8007412189152908,3299,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,veh1_speed_mps,veh1_ttc_capped_sec,-0.8002770046773797,0.8002770046773797,3504,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
group_snapshot,member_window_low_speed_fraction_min,member_window_low_speed_fraction_max,0.7992387883530553,0.7992387883530553,3691,below_0p80,False,
group_snapshot,veh1_speed_mps,veh2_speed_mps,0.7922551950828961,0.7922551950828961,3277,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh1_speed_mps,-0.7914043388879184,0.7914043388879184,3504,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_max,member_window_low_speed_fraction_mean,-0.789535016930817,0.789535016930817,3691,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh3_speed_mps,-0.7723359370242698,0.7723359370242698,3091,below_0p80,False,
group_snapshot,member_waiting_low_speed_time_sec_min,member_waiting_low_speed_time_sec_max,0.7709264567563898,0.7709264567563898,3691,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_mean,member_waiting_low_speed_time_sec_min,-0.7707380601655265,0.7707380601655265,3691,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_max,member_waiting_low_speed_time_sec_min,-0.7679920405651322,0.7679920405651322,3691,below_0p80,False,
group_snapshot,member_current_speed_mps_min,member_window_low_speed_fraction_max,-0.76577132068939,0.76577132068939,3691,below_0p80,False,
group_snapshot,veh1_speed_mps,veh1_history_mean_front_y_m,0.7639351671975735,0.7639351671975735,3504,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh3_history_mean_front_y_m,-0.7595807498840982,0.7595807498840982,3114,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_mean,member_waiting_low_speed_time_sec_mean,-0.7583668475737306,0.7583668475737306,3691,below_0p80,False,
group_snapshot,veh2_speed_mps,veh2_history_mean_front_y_m,0.7579366471649517,0.7579366471649517,3299,below_0p80,False,
group_snapshot,active_vehicle_count,stopped_vehicle_count,0.7578190782925627,0.7578190782925627,3691,below_0p80,False,
group_snapshot,dbscan_mean_speed_mps,member_current_speed_mps_min,0.7563522450304132,0.7563522450304132,3691,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_min,member_history_mean_speed_mps_max,0.7558622407654463,0.7558622407654463,3691,below_0p80,False,
group_snapshot,member_waiting_band_dwell_sec_mean,member_waiting_low_speed_time_sec_min,0.753374180530658,0.753374180530658,3691,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh2_closing_speed_mps,-0.7522803932786285,0.7522803932786285,3332,below_0p80,False,
group_snapshot,raw_waiting_band_eligible_member_count,eligible_member_fraction_of_group,0.7507082412831885,0.7507082412831885,3691,below_0p80,False,
group_snapshot,cohort_eligible_member_count,eligible_member_fraction_of_group,0.7507082412831885,0.7507082412831885,3691,below_0p80,False,
group_snapshot,member_current_speed_mps_min,member_history_mean_speed_mps_min,0.7471066698253097,0.7471066698253097,3691,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh2_history_front_y_change_m,0.745216007601224,0.745216007601224,3332,below_0p80,False,
group_snapshot,member_waiting_band_dwell_sec_min,member_waiting_low_speed_time_sec_mean,0.738204717563245,0.738204717563245,3691,below_0p80,False,
group_snapshot,veh2_history_mean_front_y_m,veh3_history_mean_front_y_m,0.7354356912572984,0.7354356912572984,3114,below_0p80,False,
group_snapshot,member_current_speed_mps_min,member_window_low_speed_fraction_mean,-0.7352295801896549,0.7352295801896549,3691,below_0p80,False,
group_snapshot,member_waiting_band_dwell_sec_min,member_waiting_band_dwell_sec_max,0.7327551390015004,0.7327551390015004,3691,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_min,member_window_low_speed_fraction_min,-0.7290530443762339,0.7290530443762339,3691,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh2_history_mean_front_y_m,-0.7288093651948226,0.7288093651948226,3332,below_0p80,False,
group_snapshot,veh2_speed_mps,veh3_speed_mps,0.7283970275148266,0.7283970275148266,3066,below_0p80,False,
group_snapshot,veh1_speed_mps,veh2_closing_speed_mps,0.7263991742714199,0.7263991742714199,3306,below_0p80,False,
group_snapshot,raw_group_size,dbscan_spread_m,0.7256675745732043,0.7256675745732043,3691,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_mean,member_waiting_low_speed_time_sec_max,-0.7237838768775369,0.7237838768775369,3691,below_0p80,False,
group_snapshot,member_current_speed_mps_min,member_waiting_low_speed_time_sec_max,-0.7236051195658786,0.7236051195658786,3691,below_0p80,False,
group_snapshot,member_current_speed_mps_min,member_waiting_low_speed_time_sec_mean,-0.7234644801396487,0.7234644801396487,3691,below_0p80,False,
group_snapshot,member_window_low_speed_fraction_min,member_waiting_low_speed_time_sec_mean,0.7234296979521064,0.7234296979521064,3691,below_0p80,False,
group_snapshot,veh3_speed_mps,veh3_history_mean_front_y_m,0.7219652673673538,0.7219652673673538,3091,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh3_closing_speed_mps,-0.7218618164556039,0.7218618164556039,3114,below_0p80,False,
group_snapshot,veh2_closing_speed_mps,veh2_history_mean_front_y_m,0.7197571115638424,0.7197571115638424,3332,below_0p80,False,
group_snapshot,veh1_history_mean_front_y_m,veh2_history_mean_front_y_m,0.7187417893152818,0.7187417893152818,3332,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh1_closing_speed_mps,-0.7183940820153946,0.7183940820153946,3534,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh1_history_front_y_change_m,0.7113948662937624,0.7113948662937624,3534,below_0p80,False,
group_snapshot,member_current_speed_mps_mean,member_history_mean_speed_mps_mean,0.7099754876715795,0.7099754876715795,3691,below_0p80,False,
group_snapshot,member_window_low_speed_fraction_max,member_waiting_low_speed_time_sec_min,0.7084322113082264,0.7084322113082264,3691,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh3_history_front_y_change_m,0.708336589147647,0.708336589147647,3114,below_0p80,False,
group_snapshot,member_current_speed_mps_mean,member_window_low_speed_fraction_mean,-0.707053031878913,0.707053031878913,3691,below_0p80,False,
group_snapshot,veh1_closing_speed_mps,veh1_history_mean_front_y_m,0.705924947361751,0.705924947361751,3534,below_0p80,False,
group_snapshot,veh1_speed_mps,veh2_history_front_y_change_m,-0.7049124162400403,0.7049124162400403,3306,below_0p80,False,
group_snapshot,veh1_history_mean_front_y_m,veh3_history_mean_front_y_m,0.7044749536840044,0.7044749536840044,3114,below_0p80,False,
group_snapshot,member_window_low_speed_fraction_max,member_waiting_band_dwell_sec_max,0.7019489355881485,0.7019489355881485,3691,below_0p80,False,
group_snapshot,veh1_closing_speed_mps,veh2_speed_mps,0.7018591933551483,0.7018591933551483,3299,below_0p80,False,
group_snapshot,veh2_history_mean_front_y_m,veh2_history_front_y_change_m,-0.7002877089060567,0.7002877089060567,3332,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_min,member_waiting_band_dwell_sec_max,-0.700010664202334,0.700010664202334,3691,below_0p80,False,
group_snapshot,member_window_low_speed_fraction_max,member_waiting_band_dwell_sec_mean,0.6973544756719277,0.6973544756719277,3691,below_0p80,False,
group_snapshot,stopped_vehicle_count,veh1_history_mean_front_y_m,-0.6971566678403784,0.6971566678403784,3534,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_min,member_waiting_band_dwell_sec_mean,-0.6964162434113835,0.6964162434113835,3691,below_0p80,False,
group_snapshot,member_current_speed_mps_mean,member_window_low_speed_fraction_min,-0.6960243405562887,0.6960243405562887,3691,below_0p80,False,
group_snapshot,group_adult_ratio,group_unknown_age_ratio,-0.6957075170132077,0.6957075170132077,3691,below_0p80,False,
group_snapshot,veh2_speed_mps,veh3_history_mean_front_y_m,0.6931794277987073,0.6931794277987073,3088,below_0p80,False,
group_snapshot,veh1_history_front_y_change_m,veh2_speed_mps,-0.6909161697834378,0.6909161697834378,3299,below_0p80,False,
group_snapshot,member_current_speed_mps_min,member_current_speed_mps_max,0.6908832308395316,0.6908832308395316,3691,below_0p80,False,
group_snapshot,veh1_history_mean_front_y_m,veh1_history_front_y_change_m,-0.6896009901833665,0.6896009901833665,3534,below_0p80,False,
group_snapshot,group_male_ratio,group_unknown_gender_ratio,-0.689591063786805,0.689591063786805,3691,below_0p80,False,
group_snapshot,veh3_closing_speed_mps,veh3_history_mean_front_y_m,0.6843078719221717,0.6843078719221717,3114,below_0p80,False,
group_snapshot,member_waiting_band_dwell_sec_min,member_waiting_low_speed_time_sec_max,0.6839117886738195,0.6839117886738195,3691,below_0p80,False,
group_snapshot,veh1_history_front_y_change_m,veh2_history_front_y_change_m,0.6834131651420818,0.6834131651420818,3332,below_0p80,False,
group_snapshot,veh1_history_front_y_change_m,veh2_closing_speed_mps,-0.6814772626300708,0.6814772626300708,3332,below_0p80,False,
group_snapshot,veh1_closing_speed_mps,veh2_closing_speed_mps,0.6810975532348162,0.6810975532348162,3332,below_0p80,False,
group_snapshot,member_current_speed_mps_max,member_history_mean_speed_mps_max,0.680382824324143,0.680382824324143,3691,below_0p80,False,
group_snapshot,dbscan_mean_vy_mps,member_current_vy_mps_min,0.6779696261482124,0.6779696261482124,3691,below_0p80,False,
group_snapshot,member_current_speed_mps_mean,member_waiting_low_speed_time_sec_min,-0.6778129184063202,0.6778129184063202,3691,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_max,member_window_low_speed_fraction_max,-0.6774975744540972,0.6774975744540972,3691,below_0p80,False,
group_snapshot,member_waiting_band_dwell_sec_max,member_waiting_low_speed_time_sec_min,0.6771522248820738,0.6771522248820738,3691,below_0p80,False,
group_snapshot,member_current_speed_mps_mean,member_history_mean_speed_mps_max,0.6770632927169925,0.6770632927169925,3691,below_0p80,False,
group_snapshot,member_history_max_unobserved_gap_sec_mean,member_history_max_unobserved_gap_sec_min,0.6757536946488758,0.6757536946488758,3691,below_0p80,False,
group_snapshot,dbscan_mean_vy_mps,member_current_vy_mps_max,0.6756466837949148,0.6756466837949148,3691,below_0p80,False,
group_snapshot,member_history_mean_speed_mps_min,member_waiting_low_speed_time_sec_min,-0.6752997800105103,0.6752997800105103,3691,below_0p80,False,
group_snapshot,member_current_speed_mps_max,member_window_low_speed_fraction_min,-0.6748405952539845,0.6748405952539845,3691,below_0p80,False,
group_snapshot,veh1_speed_mps,veh2_history_mean_front_y_m,0.6747311311179781,0.6747311311179781,3306,below_0p80,False,
group_snapshot,member_history_observed_fraction_max,member_history_max_unobserved_gap_sec_mean,-0.6747285203199366,0.6747285203199366,3691,below_0p80,False,
group_snapshot,veh1_ttc_capped_sec,veh2_speed_mps,-0.6727378690474233,0.6727378690474233,3299,below_0p80,False,
group_snapshot,member_history_observed_fraction_mean,member_history_observed_fraction_max,0.6726879997829713,0.6726879997829713,3691,below_0p80,False,
group_snapshot,member_window_low_speed_fraction_mean,member_waiting_band_dwell_sec_mean,0.6721893366762987,0.6721893366762987,3691,below_0p80,False,
group_snapshot,member_history_observed_fraction_mean,member_history_max_unobserved_gap_sec_min,-0.6707751198479013,0.6707751198479013,3691,below_0p80,False,
