dataset,feature_1,feature_2,spearman_rho,absolute_rho,pairwise_nonmissing_n,screening_zone,automatic_deletion,review_note
individual,dbscan_companion_low_speed_fraction,dbscan_companion_low_speed_wait_max_sec,0.9070145874008244,0.9070145874008244,28139,hard_same_concept_review_ge_0p90,False,Same-concept status and representative require explicit review.
individual,waiting_band_dwell_sec,waiting_low_speed_time_sec,0.8957825633836378,0.8957825633836378,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh2_speed_mps,veh2_closing_speed_mps,0.8951359179143321,0.8951359179143321,25003,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,dbscan_companion_wait_mean_sec,dbscan_companion_low_speed_fraction,0.8882133469355037,0.8882133469355037,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh2_front_y_m,veh2_history_mean_front_y_m,0.8870334762964769,0.8870334762964769,25253,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,history_mean_speed_mps,window_low_speed_fraction,-0.8851296294982135,0.8851296294982135,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh1_front_y_m,veh1_history_mean_front_y_m,0.8832487244431043,0.8832487244431043,26792,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh3_closing_speed_mps,veh3_history_front_y_change_m,-0.8816848997762659,0.8816848997762659,23634,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,history_mean_speed_mps,history_speed_std_mps,0.876061129670796,0.876061129670796,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,history_observed_fraction,history_interpolated_fraction,-0.8728483297927672,0.8728483297927672,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh3_front_y_m,veh3_history_mean_front_y_m,0.87060114455707,0.87060114455707,23634,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh3_speed_mps,veh3_history_front_y_change_m,-0.8687367194698198,0.8687367194698198,23455,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh1_speed_mps,veh1_closing_speed_mps,0.8686152057249158,0.8686152057249158,26557,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh2_closing_speed_mps,veh2_history_front_y_change_m,-0.868032555333442,0.868032555333442,25253,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,history_mean_vx_mps,dbscan_history_mean_vx_mps,0.8672644205034454,0.8672644205034454,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,history_x_displacement_m,dbscan_history_mean_vx_mps,0.8641397821557081,0.8641397821557081,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,dbscan_companion_wait_max_sec,dbscan_companion_low_speed_fraction,0.8605089481746815,0.8605089481746815,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,history_mean_vy_mps,dbscan_history_mean_vy_mps,0.8600814503930836,0.8600814503930836,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,history_interpolated_fraction,history_max_unobserved_gap_sec,0.8597494027446589,0.8597494027446589,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,window_low_speed_fraction,waiting_low_speed_time_sec,0.8584456698453282,0.8584456698453282,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,history_y_displacement_m,dbscan_history_mean_vy_mps,0.8539070084932412,0.8539070084932412,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh1_closing_speed_mps,veh1_history_front_y_change_m,-0.8493987553479594,0.8493987553479594,26792,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh2_speed_mps,veh2_history_front_y_change_m,-0.8363602478871087,0.8363602478871087,25003,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh3_closing_speed_mps,veh3_ttc_capped_sec,-0.8306026185280515,0.8306026185280515,23634,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh1_closing_speed_mps,veh1_ttc_capped_sec,-0.8286281626388706,0.8286281626388706,26792,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh2_closing_speed_mps,veh2_ttc_capped_sec,-0.8246422090105866,0.8246422090105866,25253,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,window_low_speed_fraction,dbscan_history_mean_speed_mps,-0.8227398682401813,0.8227398682401813,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,dbscan_companion_wait_min_sec,dbscan_companion_low_speed_wait_min_sec,0.820152865411463,0.820152865411463,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh3_speed_mps,veh3_ttc_capped_sec,-0.8185724022782862,0.8185724022782862,23455,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh3_ttc_capped_sec,veh3_history_front_y_change_m,0.8118001380057762,0.8118001380057762,23634,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh1_ttc_capped_sec,veh1_history_front_y_change_m,0.8097073841657279,0.8097073841657279,26792,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh2_ttc_capped_sec,veh2_history_front_y_change_m,0.8079127740226363,0.8079127740226363,25253,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,stopped_vehicle_count,veh2_speed_mps,-0.8072145157697033,0.8072145157697033,25003,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh1_speed_mps,veh1_history_front_y_change_m,-0.8049838916059142,0.8049838916059142,26557,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh2_speed_mps,veh2_ttc_capped_sec,-0.8028608967403016,0.8028608967403016,25003,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,stopped_vehicle_count,veh1_speed_mps,-0.8026906996303462,0.8026906996303462,26557,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,veh1_speed_mps,veh1_ttc_capped_sec,-0.8008146982869645,0.8008146982869645,26557,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
individual,dbscan_companion_low_speed_fraction,dbscan_companion_low_speed_wait_min_sec,0.8001667741922988,0.8001667741922988,28139,manual_review_0p80_to_0p90,False,Same-concept status and representative require explicit review.
